familyid,memberid,status,timestamp,original_member
35164780,300020664,Removed,2025-06-24T02:16:20.593536,313521242
35164780,313521242,Removed,2025-06-24T02:16:34.077889,300020664
35164910,163541266,Removed,2025-06-24T02:20:06.155732,163541277
35164910,163541277,Removed,2025-06-24T02:20:20.330206,163541299
35164910,163541299,Removed,2025-06-24T02:20:34.071639,163541332
35164910,163541332,Removed,2025-06-24T02:20:47.522246,163541352
35164910,163541352,Removed,2025-06-24T02:21:00.754893,300883822
35164910,300883822,Removed,2025-06-24T02:21:14.238444,163541352
35164933,163541366,Removed,2025-06-24T02:21:27.970173,163541381
35164933,163541381,Removed,2025-06-24T02:21:41.540068,163541408
35164933,163541408,Removed,2025-06-24T02:21:55.785484,163541445
35164933,163541445,Removed,2025-06-24T02:22:11.023739,109546487
35164933,109546487,Removed,2025-06-24T02:22:25.312543,198259521
35164933,198259521,Removed,2025-06-24T02:22:40.965958,109546487
35165101,163536706,Removed,2025-06-24T02:22:54.888925,163536744
35165101,163536744,Removed,2025-06-24T02:23:08.288519,163536706
35165209,163538030,Removed,2025-06-24T02:23:22.415835,163538109
35165209,163538109,Removed,2025-06-24T02:23:36.034399,163538146
35165209,163538146,Removed,2025-06-24T02:23:50.020277,163538188
35165209,163538188,Removed,2025-06-24T02:24:03.077608,163538146
35165277,162347191,Removed,2025-06-24T02:24:16.898893,162347237
35165277,162347237,Removed,2025-06-24T02:24:29.913381,162347191
35165341,162402502,Removed,2025-06-24T02:24:43.925481,312429458
35165341,312429458,Removed,2025-06-24T02:24:57.110584,162402502
35165356,162403180,Removed,2025-06-24T02:25:10.748568,162403215
35165356,162403215,Removed,2025-06-24T02:25:24.249937,162403180
35165464,162406291,Removed,2025-06-24T02:25:38.220818,162407370
35165464,162407370,Removed,2025-06-24T02:25:51.886496,306000210
35165464,306000210,Removed,2025-06-24T02:26:04.599856,306000214
35165464,306000214,Removed,2025-06-24T02:26:18.229050,306000210
35240438,162382818,Removed,2025-06-24T02:26:32.357880,162382895
35240438,162382895,Removed,2025-06-24T02:26:45.575150,162383080
35240438,162383080,Removed,2025-06-24T02:26:58.878002,162382895
35240757,162383233,Removed,2025-06-24T02:27:12.456640,162383294
35240757,162383294,Removed,2025-06-24T02:27:26.469401,162383233
35240913,162384789,Removed,2025-06-24T02:27:40.166689,162384862
35240913,162384862,Removed,2025-06-24T02:27:57.518896,162384925
35240913,162384925,Removed,2025-06-24T02:28:10.760382,162384862
35241202,162384963,Removed,2025-06-24T02:28:24.136767,162385047
35241202,162385047,Removed,2025-06-24T02:28:37.890953,162384491
35241202,162384491,Removed,2025-06-24T02:28:51.799249,162384710
35241202,162384710,Removed,2025-06-24T02:29:07.835498,162384780
35241202,162384780,Removed,2025-06-24T02:29:23.637689,162384710
35241401,162385297,Removed,2025-06-24T02:29:37.921032,162385360
35241401,162385360,Removed,2025-06-24T02:29:51.441738,162385458
35241401,162385458,Removed,2025-06-24T02:30:04.781358,162385637
35241401,162385637,Removed,2025-06-24T02:30:17.926944,162385458
35241412,162385514,Removed,2025-06-24T02:30:31.454216,162385443
35241412,162385443,Removed,2025-06-24T02:30:45.664693,162385349
35241412,162385349,Removed,2025-06-24T02:30:59.416563,162385253
35241412,162385253,Removed,2025-06-24T02:31:12.755841,162385349
35241573,162387016,Removed,2025-06-24T02:31:26.891308,162386849
35241573,162386849,Removed,2025-06-24T02:31:40.840861,162386897
35241573,162386897,Removed,2025-06-24T02:31:54.510180,162386952
35241573,162386952,Removed,2025-06-24T02:32:07.396319,162386897
35242255,162386977,Removed,2025-06-24T02:32:21.336561,162386905
35242255,162386905,Removed,2025-06-24T02:32:34.199475,162387020
35242255,162387020,Removed,2025-06-24T02:32:47.266447,162386739
35242255,162386739,Removed,2025-06-24T02:33:00.175217,162386783
35242255,162386783,Removed,2025-06-24T02:33:13.433900,162386843
35242255,162386843,Removed,2025-06-24T02:33:26.923875,162386783
35243713,162388700,Removed,2025-06-24T02:33:40.622548,162388726
35243713,162388726,Removed,2025-06-24T02:33:54.116374,162388743
35243713,162388743,Removed,2025-06-24T02:34:08.404522,162388726
35244256,162389696,Removed,2025-06-24T02:34:23.001621,162389734
35244256,162389734,Removed,2025-06-24T02:34:36.572378,162389696
35251995,162423060,Removed,2025-06-24T02:36:30.937798,162423103
35251995,162423103,Removed,2025-06-24T02:36:44.565133,162423156
35251995,162423156,Removed,2025-06-24T02:36:58.065523,162423103
35252055,162423276,Removed,2025-06-24T02:37:11.496782,162423322
35252055,162423322,Removed,2025-06-24T02:38:13.570526,162423276
35252133,162423684,Removed,2025-06-24T02:38:26.576322,162423741
35252133,162423741,Removed,2025-06-24T02:38:39.848580,162424288
35252133,162424288,Removed,2025-06-24T02:38:53.650080,162423741
35252247,162424304,Removed,2025-06-24T02:39:06.729268,162424410
35252247,162424410,Removed,2025-06-24T02:39:19.311823,162424061
35252247,162424061,Removed,2025-06-24T02:39:32.765059,162424141
35252247,162424141,Removed,2025-06-24T02:40:38.195635,162424213
35252247,162424213,Removed,2025-06-24T02:40:51.511249,162424141
35252343,162424505,Removed,2025-06-24T02:41:05.279425,162425286
35252343,162425286,Removed,2025-06-24T02:41:19.000629,162425509
35252343,162425509,Removed,2025-06-24T02:41:32.025329,162425286
35252572,162425704,Removed,2025-06-24T02:41:46.169123,162425436
35252572,162425436,Removed,2025-06-24T02:41:59.897351,162425782
35252572,162425782,Removed,2025-06-24T02:42:13.855469,162425846
35252572,162425846,Removed,2025-06-24T02:42:27.425442,162426000
35252572,162426000,Removed,2025-06-24T02:42:41.081787,162426117
35252572,162426117,Removed,2025-06-24T02:42:55.119138,162426000
35252671,162425708,Removed,2025-06-24T02:43:09.401288,162425774
35252671,162425774,Removed,2025-06-24T02:43:23.156472,162425708
35252831,162426125,Removed,2025-06-24T02:43:36.395211,162426175
35252831,162426175,Removed,2025-06-24T02:44:05.169472,162426032
35252831,162426032,Removed,2025-06-24T02:44:54.313154,162426175
35252920,162426341,Removed,2025-06-24T02:45:07.822991,162426447
35252920,162426447,Removed,2025-06-24T02:45:21.124165,162426528
35252920,162426528,Removed,2025-06-24T02:45:34.077439,162426790
35252920,162426790,Removed,2025-06-24T02:45:47.795740,162426868
35252920,162426868,Removed,2025-06-24T02:46:00.875225,162426790
35252927,162426587,Removed,2025-06-24T02:46:13.821445,162426350
35252927,162426350,Removed,2025-06-24T02:46:27.270963,200137386
35252927,200137386,Removed,2025-06-24T02:47:02.761730,200137541
35252927,200137541,Removed,2025-06-24T02:47:41.321110,200137637
35252927,200137637,Removed,2025-06-24T02:49:35.000165,200137683
35252927,200137683,Removed,2025-06-24T02:49:48.645512,200137708
35252927,200137708,Removed,2025-06-24T02:50:42.599388,200138044
35252927,200138044,Removed,2025-06-24T02:51:02.594125,200137708
35253211,162427391,Removed,2025-06-24T02:51:16.265413,162427753
35253211,162427753,Removed,2025-06-24T02:51:30.132586,162427838
35253211,162427838,Removed,2025-06-24T02:51:44.485577,162427938
35253211,162427938,Removed,2025-06-24T02:52:00.217921,162428020
35253211,162428020,Removed,2025-06-24T02:52:14.357651,162427938
35253462,162428354,Removed,2025-06-24T02:52:27.765928,162428461
35253462,162428461,Removed,2025-06-24T02:52:40.680714,162428642
35253462,162428642,Removed,2025-06-24T02:53:17.664859,162428938
35253462,162428938,Removed,2025-06-24T02:54:01.661926,162429100
35253462,162429100,Removed,2025-06-24T02:54:16.462582,162428938
35253730,162429374,Removed,2025-06-24T02:54:29.318169,162429454
35253730,162429454,Removed,2025-06-24T02:54:43.410528,162429374
35253816,162429656,Removed,2025-06-24T02:54:56.976809,162429717
35253816,162429717,Removed,2025-06-24T02:55:10.088233,162429656
35253881,162429890,Removed,2025-06-24T02:55:23.277873,162429960
35253881,162429960,Removed,2025-06-24T02:55:36.491635,162430080
35253881,162430080,Removed,2025-06-24T02:55:50.094979,162429960
35254674,162430736,Removed,2025-06-24T02:56:04.209486,162430826
35254674,162430826,Removed,2025-06-24T02:56:18.545559,162430922
35254674,162430922,Removed,2025-06-24T02:56:32.367092,162430826
35255372,162431758,Removed,2025-06-24T02:57:37.325071,162431832
35255372,162431832,Removed,2025-06-24T02:57:51.692846,162431902
35255372,162431902,Removed,2025-06-24T02:58:05.723320,162431964
35255372,162431964,Removed,2025-06-24T02:58:19.206882,162432056
35255372,162432056,Removed,2025-06-24T02:58:31.920945,162432403
35255372,162432403,Removed,2025-06-24T02:58:45.759409,162432056
