familyid,memberid,status,timestamp,original_member
35911006,164338100,Removed,2025-06-24T05:16:44.360291,164338103
35911006,164338103,Removed,2025-06-24T05:16:49.419157,164338100
35921458,164354950,Removed,2025-06-24T05:16:54.633716,200647586
35921458,200647586,Removed,2025-06-24T05:17:04.036286,164354950
35957778,164407635,Removed,2025-06-24T05:17:24.002074,164407724
35957778,164407724,Removed,2025-06-24T05:17:28.633735,164407833
35957778,164407833,Removed,2025-06-24T05:17:33.344273,164407896
35957778,164407896,Removed,2025-06-24T05:17:37.693933,164407833
35965853,164426464,Removed,2025-06-24T05:17:50.017751,164426487
35965853,164426487,Removed,2025-06-24T05:17:54.101001,164426464
35982317,164450409,Removed,2025-06-24T05:18:07.182596,164450428
35982317,164450428,Removed,2025-06-24T05:18:10.350464,164450409
35982327,164450476,Removed,2025-06-24T05:18:14.968246,164450497
35982327,164450497,Removed,2025-06-24T05:18:18.650574,164450476
35982353,164450583,Removed,2025-06-24T05:18:25.192025,164450606
35982353,164450606,Removed,2025-06-24T05:18:28.745769,164450627
35982353,164450627,Removed,2025-06-24T05:18:33.071733,164450642
35982353,164450642,Removed,2025-06-24T05:18:36.831160,164450627
35982464,164451018,Removed,2025-06-24T05:18:45.981239,164451036
35982464,164451036,Removed,2025-06-24T05:18:49.000362,164451054
35982464,164451054,Removed,2025-06-24T05:18:53.321629,196142790
35982464,196142790,Removed,2025-06-24T05:19:12.883146,164451054
35982494,164451109,Removed,2025-06-24T05:19:17.495697,164451119
35982494,164451119,Removed,2025-06-24T05:19:22.028491,164451109
35982519,164451208,Removed,2025-06-24T05:19:27.031695,164451232
35982519,164451232,Removed,2025-06-24T05:19:32.261177,164451248
35982519,164451248,Removed,2025-06-24T05:19:37.069033,164451232
35984312,164455561,Removed,2025-06-24T05:19:50.366281,164455607
35984312,164455607,Removed,2025-06-24T05:19:53.550339,164455642
35984312,164455642,Removed,2025-06-24T05:19:58.137705,164455675
35984312,164455675,Removed,2025-06-24T05:20:02.616273,164455732
35984312,164455732,Removed,2025-06-24T05:20:08.873527,164455801
35984312,164455801,Removed,2025-06-24T05:20:12.532185,164455732
35984613,164455890,Removed,2025-06-24T05:20:16.564099,164455939
35984613,164455939,Removed,2025-06-24T05:20:22.540380,164455970
35984613,164455970,Removed,2025-06-24T05:20:26.303042,164456051
35984613,164456051,Removed,2025-06-24T05:20:29.180730,164455970
35984760,164456147,Removed,2025-06-24T05:20:33.100507,164456257
35984760,164456257,Removed,2025-06-24T05:20:36.755461,164456291
35984760,164456291,Removed,2025-06-24T05:20:42.079862,164456257
35989736,164466000,Removed,2025-06-24T05:20:51.198931,164466037
35989736,164466037,Removed,2025-06-24T05:20:55.814777,164466000
35989807,164466270,Removed,2025-06-24T05:21:02.130663,164466296
35989807,164466296,Removed,2025-06-24T05:21:05.917327,164466270
35989833,164466378,Removed,2025-06-24T05:21:11.763509,164466397
35989833,164466397,Removed,2025-06-24T05:21:17.141669,164466426
35989833,164466426,Removed,2025-06-24T05:21:21.225359,164466397
35989872,164466508,Removed,2025-06-24T05:21:26.653772,164466525
35989872,164466525,Removed,2025-06-24T05:21:29.972632,164466556
35989872,164466556,Removed,2025-06-24T05:21:33.303477,164466589
35989872,164466589,Removed,2025-06-24T05:21:36.296324,164466616
35989872,164466616,Removed,2025-06-24T05:21:39.428300,164466589
35989911,164466661,Removed,2025-06-24T05:21:44.442356,164466710
35989911,164466710,Removed,2025-06-24T05:21:47.529487,164466733
35989911,164466733,Removed,2025-06-24T05:21:50.379204,164466746
35989911,164466746,Removed,2025-06-24T05:21:53.927262,164466783
35989911,164466783,Removed,2025-06-24T05:21:58.089812,164466746
35989955,164466835,Removed,2025-06-24T05:22:02.794285,164466853
35989955,164466853,Removed,2025-06-24T05:22:06.323538,164466835
35989970,164466900,Removed,2025-06-24T05:22:11.496543,164466919
35989970,164466919,Removed,2025-06-24T05:22:14.228519,164466954
35989970,164466954,Removed,2025-06-24T05:22:17.011706,164466981
35989970,164466981,Removed,2025-06-24T05:22:20.012876,164467001
35989970,164467001,Removed,2025-06-24T05:22:22.962811,164466981
35990016,164467054,Removed,2025-06-24T05:22:26.194627,164467075
35990016,164467075,Removed,2025-06-24T05:22:29.229188,164467101
35990016,164467101,Removed,2025-06-24T05:22:32.350623,164467124
35990016,164467124,Removed,2025-06-24T05:22:35.884948,164467101
35990051,164467165,Removed,2025-06-24T05:22:41.042965,164467186
35990051,164467186,Removed,2025-06-24T05:22:43.645724,164467206
35990051,164467206,Removed,2025-06-24T05:22:46.509647,164467186
35993354,164479050,Removed,2025-06-24T05:22:55.657314,164479079
35993354,164479079,Removed,2025-06-24T05:22:59.319222,164479050
35993371,164479129,Removed,2025-06-24T05:23:02.892491,164479150
35993371,164479150,Removed,2025-06-24T05:23:05.661979,164479129
35993392,164479193,Removed,2025-06-24T05:23:10.078158,164479217
35993392,164479217,Removed,2025-06-24T05:23:12.659004,164479193
35993443,164479445,Removed,2025-06-24T05:23:16.448979,164479475
35993443,164479475,Removed,2025-06-24T05:23:21.943105,164479500
35993443,164479500,Removed,2025-06-24T05:23:24.838242,164479524
35993443,164479524,Removed,2025-06-24T05:23:27.694813,164479500
35993521,164479786,Removed,2025-06-24T05:23:33.400881,164479815
35993521,164479815,Removed,2025-06-24T05:23:36.476023,164479786
35993544,164479868,Removed,2025-06-24T05:23:41.027865,164479896
35993544,164479896,Removed,2025-06-24T05:23:43.731609,164479926
35993544,164479926,Removed,2025-06-24T05:23:47.542789,164479896
35995889,164487486,Removed,2025-06-24T05:23:58.884237,164487584
35995889,164487584,Removed,2025-06-24T05:24:03.160979,164487675
35995889,164487675,Removed,2025-06-24T05:24:05.910530,164487736
35995889,164487736,Removed,2025-06-24T05:24:09.181084,164487809
35995889,164487809,Removed,2025-06-24T05:24:12.341005,164487736
35996070,164488107,Removed,2025-06-24T05:24:20.100219,164488359
35996070,164488359,Removed,2025-06-24T05:24:25.047822,164488753
35996070,164488753,Removed,2025-06-24T05:24:30.167132,164489511
35996070,164489511,Removed,2025-06-24T05:24:37.942868,164489598
35996070,164489598,Removed,2025-06-24T05:24:41.672999,164489511
35996836,164490394,Removed,2025-06-24T05:24:50.433102,164490606
35996836,164490606,Removed,2025-06-24T05:24:55.022196,164490723
35996836,164490723,Removed,2025-06-24T05:24:58.241065,164490843
35996836,164490843,Removed,2025-06-24T05:25:03.894219,164490723
35997175,164491131,Removed,2025-06-24T05:25:16.141346,164491456
35997175,164491456,Removed,2025-06-24T05:25:22.464209,164491131
35997717,164492723,Removed,2025-06-24T05:25:45.347925,164492826
35997717,164492826,Removed,2025-06-24T05:25:51.777078,164493071
35997717,164493071,Removed,2025-06-24T05:25:55.252627,164492826
35997927,164493287,Removed,2025-06-24T05:25:59.827544,164493416
35997927,164493416,Removed,2025-06-24T05:26:07.379767,164493554
35997927,164493554,Removed,2025-06-24T05:26:10.324351,164493416
36003070,164511706,Removed,2025-06-24T05:26:21.138977,164511727
36003070,164511727,Removed,2025-06-24T05:26:24.225208,164511742
36003070,164511742,Removed,2025-06-24T05:26:27.233970,164511727
36003097,164511813,Removed,2025-06-24T05:26:32.270689,164511829
36003097,164511829,Removed,2025-06-24T05:26:35.920586,164511844
36003097,164511844,Removed,2025-06-24T05:26:39.800077,164511851
36003097,164511851,Removed,2025-06-24T05:26:43.314690,164511865
36003097,164511865,Removed,2025-06-24T05:26:46.554043,164511851
36003121,164511894,Removed,2025-06-24T05:26:50.203792,164511909
36003121,164511909,Removed,2025-06-24T05:26:53.223931,164511894
36003129,164511934,Removed,2025-06-24T05:26:58.377922,164511942
36003129,164511942,Removed,2025-06-24T05:27:01.970123,164511951
36003129,164511951,Removed,2025-06-24T05:27:05.403200,164511964
36003129,164511964,Removed,2025-06-24T05:27:08.553085,164511972
36003129,164511972,Removed,2025-06-24T05:27:11.670724,164511983
36003129,164511983,Removed,2025-06-24T05:27:14.767470,164511972
36003152,164512024,Removed,2025-06-24T05:27:18.990195,164512036
36003152,164512036,Removed,2025-06-24T05:27:23.006627,164512051
36003152,164512051,Removed,2025-06-24T05:27:25.905053,164512067
36003152,164512067,Removed,2025-06-24T05:27:28.692989,164512081
36003152,164512081,Removed,2025-06-24T05:27:32.431523,307794746
36003152,307794746,Removed,2025-06-24T05:27:36.060540,164512081
36003974,164515150,Removed,2025-06-24T05:27:53.405843,164515521
36003974,164515521,Removed,2025-06-24T05:27:57.805624,164515543
36003974,164515543,Removed,2025-06-24T05:28:00.871659,164515557
36003974,164515557,Removed,2025-06-24T05:28:04.848551,164515571
36003974,164515571,Removed,2025-06-24T05:28:08.519996,164515592
36003974,164515592,Removed,2025-06-24T05:28:13.347457,164515606
36003974,164515606,Removed,2025-06-24T05:28:16.514235,164515626
36003974,164515626,Removed,2025-06-24T05:28:19.325641,164515653
36003974,164515653,Removed,2025-06-24T05:28:23.169037,164515677
36003974,164515677,Removed,2025-06-24T05:28:27.736052,164515695
36003974,164515695,Removed,2025-06-24T05:28:31.236995,164515741
36003974,164515741,Removed,2025-06-24T05:28:34.818873,164515695
36004144,164515784,Removed,2025-06-24T05:28:39.704276,164515795
36004144,164515795,Removed,2025-06-24T05:28:43.569364,164515823
36004144,164515823,Removed,2025-06-24T05:28:46.685289,164515842
36004144,164515842,Removed,2025-06-24T05:28:49.710937,164515823
36004177,164515875,Removed,2025-06-24T05:28:54.579005,164515889
36004177,164515889,Removed,2025-06-24T05:28:58.241023,164515921
36004177,164515921,Removed,2025-06-24T05:29:03.137801,164515935
36004177,164515935,Removed,2025-06-24T05:29:07.993127,164515921
36004208,164516027,Removed,2025-06-24T05:29:12.529843,164516046
36004208,164516046,Removed,2025-06-24T05:29:16.697898,164516027
36004230,164516090,Removed,2025-06-24T05:29:21.769956,164516104
36004230,164516104,Removed,2025-06-24T05:29:24.946366,164516118
36004230,164516118,Removed,2025-06-24T05:29:28.281579,164516134
36004230,164516134,Removed,2025-06-24T05:29:31.303830,164516118
36004319,164516281,Removed,2025-06-24T05:29:36.003372,164516299
36004319,164516299,Removed,2025-06-24T05:29:39.858683,164516322
36004319,164516322,Removed,2025-06-24T05:29:44.519693,164516299
36004371,164516508,Removed,2025-06-24T05:29:49.827614,164516522
36004371,164516522,Removed,2025-06-24T05:29:53.753842,164516543
36004371,164516543,Removed,2025-06-24T05:29:56.518120,164516566
36004371,164516566,Removed,2025-06-24T05:29:59.869448,164516593
36004371,164516593,Removed,2025-06-24T05:30:03.861534,164516612
36004371,164516612,Removed,2025-06-24T05:30:07.544724,164516593
36004449,164516816,Removed,2025-06-24T05:30:12.471760,164516831
36004449,164516831,Removed,2025-06-24T05:30:16.923663,164516872
36004449,164516872,Removed,2025-06-24T05:30:21.118488,164516890
36004449,164516890,Removed,2025-06-24T05:30:25.140162,164516872
36004486,164516965,Removed,2025-06-24T05:30:28.872756,164517008
36004486,164517008,Removed,2025-06-24T05:30:33.077331,164517031
36004486,164517031,Removed,2025-06-24T05:30:36.037113,164517053
36004486,164517053,Removed,2025-06-24T05:30:39.374467,164517031
36004552,164517238,Removed,2025-06-24T05:30:45.264885,164517264
36004552,164517264,Removed,2025-06-24T05:30:49.699012,164517283
36004552,164517283,Removed,2025-06-24T05:30:53.146538,164517264
36022487,164553170,Removed,2025-06-24T05:31:07.332215,315388242
36022487,315388242,Removed,2025-06-24T05:31:26.616034,164553170
36033048,164575323,Removed,2025-06-24T05:31:37.859876,164575372
36033048,164575372,Removed,2025-06-24T05:31:40.968951,164575446
36033048,164575446,Removed,2025-06-24T05:31:44.436185,164575372
36033150,164575602,Removed,2025-06-24T05:31:48.941605,164575647
36033150,164575647,Removed,2025-06-24T05:31:53.213156,164575602
36033225,164575798,Removed,2025-06-24T05:31:59.575033,164575829
36033225,164575829,Removed,2025-06-24T05:32:03.350418,164575891
36033225,164575891,Removed,2025-06-24T05:32:07.958472,164575926
36033225,164575926,Removed,2025-06-24T05:32:11.441387,164575970
36033225,164575970,Removed,2025-06-24T05:32:15.162849,164575926
36040704,164592915,Removed,2025-06-24T05:32:20.431361,164600929
