familyid,memberid,status,timestamp,original_member
34806267,160829881,Removed,2025-06-24T01:36:32.597640,160829822
34806321,160830026,Removed,2025-06-24T01:36:47.393513,160830096
34806321,160830096,Removed,2025-06-24T01:37:01.504133,160830026
34806392,160830331,Removed,2025-06-24T01:37:14.711121,160830395
34806392,160830395,Removed,2025-06-24T01:37:27.924627,303494052
34806392,303494052,Removed,2025-06-24T01:37:43.323029,303494075
34806392,303494075,Removed,2025-06-24T01:37:57.064176,303494099
34806392,303494099,Removed,2025-06-24T01:38:11.524176,303494075
34806455,160830551,Removed,2025-06-24T01:38:26.999586,160830617
34806455,160830617,Removed,2025-06-24T01:38:44.865821,160830551
34806505,160830735,Removed,2025-06-24T01:38:59.276791,160830855
34806505,160830855,Removed,2025-06-24T01:39:13.355679,160830735
34806537,160830925,Removed,2025-06-24T01:39:27.623074,160830852
34806537,160830852,Removed,2025-06-24T01:39:42.282810,160830925
34806642,160831262,Removed,2025-06-24T01:39:58.379308,160831324
34806642,160831324,Removed,2025-06-24T01:40:11.721289,160831385
34806642,160831385,Removed,2025-06-24T01:40:26.667461,160831459
34806642,160831459,Removed,2025-06-24T01:40:41.329007,160831385
35023101,161602040,Removed,2025-06-24T01:40:55.640235,161602119
35023101,161602119,Removed,2025-06-24T01:41:09.871689,161602040
35023241,161602421,Removed,2025-06-24T01:41:25.779557,161602487
35023241,161602487,Removed,2025-06-24T01:41:39.645544,161602421
35023363,161602827,Removed,2025-06-24T01:41:54.659084,161602907
35023363,161602907,Removed,2025-06-24T01:42:10.027854,161602827
35023431,161603033,Removed,2025-06-24T01:42:25.684018,161603102
35023431,161603102,Removed,2025-06-24T01:42:40.202521,161603033
35023507,161603296,Removed,2025-06-24T01:42:55.091957,161603349
35023507,161603349,Removed,2025-06-24T01:43:09.725369,161603296
35023577,161603500,Removed,2025-06-24T01:43:24.217611,161603551
35023577,161603551,Removed,2025-06-24T01:43:39.648956,161603500
35023629,161603675,Removed,2025-06-24T01:43:54.504721,161603833
35023629,161603833,Removed,2025-06-24T01:44:09.177294,161603675
35023773,161604197,Removed,2025-06-24T01:44:23.412607,161604272
35023773,161604272,Removed,2025-06-24T01:44:37.693715,161604197
35023881,161604591,Removed,2025-06-24T01:44:52.554389,161604647
35023881,161604647,Removed,2025-06-24T01:45:07.422148,161604591
35023994,161604977,Removed,2025-06-24T01:45:20.448197,161605077
35023994,161605077,Removed,2025-06-24T01:45:34.501769,161604977
35024085,161605269,Removed,2025-06-24T01:45:48.588772,161605373
35024085,161605373,Removed,2025-06-24T01:46:02.777868,161605269
35083387,161821111,Removed,2025-06-24T01:46:17.421533,161821433
35083387,161821433,Removed,2025-06-24T01:46:32.563781,161821608
35083387,161821608,Removed,2025-06-24T01:46:46.547589,161821765
35083387,161821765,Removed,2025-06-24T01:47:01.547406,161821950
35083387,161821950,Removed,2025-06-24T01:47:16.213106,161822147
35083387,161822147,Removed,2025-06-24T01:47:31.224952,161821950
35083706,161822369,Removed,2025-06-24T01:47:45.651990,161822460
35083706,161822460,Removed,2025-06-24T01:47:59.110188,161822369
35083776,161822684,Removed,2025-06-24T01:48:13.685795,161822757
35083776,161822757,Removed,2025-06-24T01:48:29.239707,161822684
35083903,161823229,Removed,2025-06-24T01:48:44.383184,161823319
35083903,161823319,Removed,2025-06-24T01:48:58.503572,161823229
35083983,161823556,Removed,2025-06-24T01:49:13.393741,161823656
35083983,161823656,Removed,2025-06-24T01:49:26.607538,161823556
35084064,161823881,Removed,2025-06-24T01:49:40.609592,161823965
35084064,161823965,Removed,2025-06-24T01:49:55.884672,161824031
35084064,161824031,Removed,2025-06-24T01:50:11.423295,161823965
35084234,161824241,Removed,2025-06-24T01:50:26.778590,161824323
35084234,161824323,Removed,2025-06-24T01:50:41.507919,161824241
35084302,161824537,Removed,2025-06-24T01:50:58.443886,161824641
35084302,161824641,Removed,2025-06-24T01:51:11.695749,161824722
35084302,161824722,Removed,2025-06-24T01:51:24.426683,161824641
35084382,161824936,Removed,2025-06-24T01:51:38.496417,161825025
35084382,161825025,Removed,2025-06-24T01:51:51.637124,161824936
35084454,161825196,Removed,2025-06-24T01:52:04.884177,161825264
35084454,161825264,Removed,2025-06-24T01:52:17.629073,161825196
35084528,161825490,Removed,2025-06-24T01:52:31.251894,161825591
35084528,161825591,Removed,2025-06-24T01:52:44.091703,161825490
35084607,161825811,Removed,2025-06-24T01:52:57.974598,161825940
35084607,161825940,Removed,2025-06-24T01:53:11.522618,161825811
35084689,161826165,Removed,2025-06-24T01:53:24.489905,161826264
35084689,161826264,Removed,2025-06-24T01:53:37.943490,161826165
35084766,161826486,Removed,2025-06-24T01:53:51.666407,161826569
35084766,161826569,Removed,2025-06-24T01:54:05.473469,161826486
35084831,161826803,Removed,2025-06-24T01:54:19.972968,161826896
35084831,161826896,Removed,2025-06-24T01:54:35.470571,161826803
35084901,161827064,Removed,2025-06-24T01:54:50.320286,161827154
35084901,161827154,Removed,2025-06-24T01:55:04.050927,161827064
35084966,161827374,Removed,2025-06-24T01:55:20.050895,161827480
35084966,161827480,Removed,2025-06-24T01:55:33.799009,161827374
35085204,161831512,Removed,2025-06-24T01:55:47.971933,161831634
35085204,161831634,Removed,2025-06-24T01:56:02.523901,161831512
35086017,161831865,Removed,2025-06-24T01:56:16.327679,161832044
35086017,161832044,Removed,2025-06-24T01:56:30.918061,161831865
35086104,161832248,Removed,2025-06-24T01:56:45.011839,161832337
35086104,161832337,Removed,2025-06-24T01:56:58.337814,161832248
35086325,161833181,Removed,2025-06-24T01:57:12.215006,161833363
35086325,161833363,Removed,2025-06-24T01:57:25.686498,161833181
35086440,161833636,Removed,2025-06-24T01:57:39.553992,161833708
35086440,161833708,Removed,2025-06-24T01:57:52.403213,161833636
35086517,161833917,Removed,2025-06-24T01:58:06.504258,161834013
35086517,161834013,Removed,2025-06-24T01:58:20.861993,161833917
35086575,161834199,Removed,2025-06-24T01:58:36.194462,161834284
35086575,161834284,Removed,2025-06-24T01:58:49.733597,161834199
35086641,161834440,Removed,2025-06-24T01:59:04.115733,161834513
35086641,161834513,Removed,2025-06-24T01:59:19.004266,302147874
35086641,302147874,Removed,2025-06-24T01:59:33.468854,161834513
35086741,161834920,Removed,2025-06-24T01:59:46.702537,161835046
35086741,161835046,Removed,2025-06-24T01:59:59.833168,161834920
35086871,161835380,Removed,2025-06-24T02:00:13.565110,161835452
35086871,161835452,Removed,2025-06-24T02:00:27.126175,161835380
35086927,161835617,Removed,2025-06-24T02:00:40.868626,161835707
35086927,161835707,Removed,2025-06-24T02:00:54.607470,161835617
