familyid,memberid,status,timestamp,original_member
35720464,164577166,Removed,2025-06-24T04:12:25.142738,314120450
35720464,314120450,Removed,2025-06-24T04:12:31.608574,164577166
35723826,164597895,Removed,2025-06-24T04:12:39.337773,319364494
35723826,319364494,Removed,2025-06-24T04:12:44.716824,319364498
35723826,319364498,Removed,2025-06-24T04:12:49.924089,319364494
35724329,163914271,Removed,2025-06-24T04:12:55.123265,163914457
35724329,163914457,Removed,2025-06-24T04:12:59.215191,163914577
35724329,163914577,Removed,2025-06-24T04:13:03.709022,163914692
35724329,163914692,Removed,2025-06-24T04:13:08.802326,163914577
35724495,163914881,Removed,2025-06-24T04:13:13.846504,163914987
35724495,163914987,Removed,2025-06-24T04:13:18.870354,163915067
35724495,163915067,Removed,2025-06-24T04:13:24.008108,163915186
35724495,163915186,Removed,2025-06-24T04:13:28.536033,163915067
35724845,163916249,Removed,2025-06-24T04:13:33.026425,163916305
35724845,163916305,Removed,2025-06-24T04:13:38.008692,163916368
35724845,163916368,Removed,2025-06-24T04:13:43.089647,163916446
35724845,163916446,Removed,2025-06-24T04:13:47.925139,163916368
35725496,163919438,Removed,2025-06-24T04:13:53.225190,163919454
35725496,163919454,Removed,2025-06-24T04:13:57.375739,163919469
35725496,163919469,Removed,2025-06-24T04:14:02.692607,163919475
35725496,163919475,Removed,2025-06-24T04:14:07.724273,163919480
35725496,163919480,Removed,2025-06-24T04:14:11.873461,163919485
35725496,163919485,Removed,2025-06-24T04:14:17.244671,305711384
35725496,305711384,Removed,2025-06-24T04:14:25.759292,163919485
35725509,163919510,Removed,2025-06-24T04:14:32.643705,163919513
35725509,163919513,Removed,2025-06-24T04:14:38.365843,163919516
35725509,163919516,Removed,2025-06-24T04:14:43.326499,163919519
35725509,163919519,Removed,2025-06-24T04:14:48.223433,163919525
35725509,163919525,Removed,2025-06-24T04:14:52.716201,163919519
35734795,163939199,Removed,2025-06-24T04:14:57.614127,163939295
35734795,163939295,Removed,2025-06-24T04:15:03.738641,163939380
35734795,163939380,Removed,2025-06-24T04:15:08.949828,163939529
35734795,163939529,Removed,2025-06-24T04:15:13.721873,163939380
35735238,163940733,Removed,2025-06-24T04:15:19.405385,163940857
35735238,163940857,Removed,2025-06-24T04:15:25.419381,163940960
35735238,163940960,Removed,2025-06-24T04:15:33.862824,163941095
35735238,163941095,Removed,2025-06-24T04:15:39.439437,163941172
35735238,163941172,Removed,2025-06-24T04:15:43.872587,163941258
35735238,163941258,Removed,2025-06-24T04:15:52.337042,163941172
35735441,163941469,Removed,2025-06-24T04:15:57.674232,163941553
35735441,163941553,Removed,2025-06-24T04:16:02.597343,163941600
35735441,163941600,Removed,2025-06-24T04:16:06.773159,163941669
35735441,163941669,Removed,2025-06-24T04:16:10.809036,163941736
35735441,163941736,Removed,2025-06-24T04:16:15.657513,163941669
35736151,164123046,Removed,2025-06-24T04:16:22.414401,182084282
35736151,182084282,Removed,2025-06-24T04:16:29.503666,182084294
35736151,182084294,Removed,2025-06-24T04:16:35.146365,182084310
35736151,182084310,Removed,2025-06-24T04:16:41.370376,182084294
35757888,163992171,Removed,2025-06-24T04:16:48.046069,163992305
35757888,163992305,Removed,2025-06-24T04:16:52.406835,163992343
35757888,163992343,Removed,2025-06-24T04:16:56.623095,163992387
35757888,163992387,Removed,2025-06-24T04:17:00.625259,163992343
35757946,163991961,Removed,2025-06-24T04:17:05.679203,163992002
35757946,163992002,Removed,2025-06-24T04:17:09.570638,163992036
35757946,163992036,Removed,2025-06-24T04:17:13.908817,163992072
35757946,163992072,Removed,2025-06-24T04:17:17.904133,163992036
35762849,164002671,Removed,2025-06-24T04:17:22.870359,164002690
35762849,164002690,Removed,2025-06-24T04:17:27.764176,164002671
35762987,164003093,Removed,2025-06-24T04:17:31.821577,164003114
35762987,164003114,Removed,2025-06-24T04:17:37.341705,164003093
35763013,164003170,Removed,2025-06-24T04:17:41.854806,164003190
35763013,164003190,Removed,2025-06-24T04:17:48.782117,164003199
35763013,164003199,Removed,2025-06-24T04:17:55.284529,164003209
35763013,164003209,Removed,2025-06-24T04:17:59.919116,164003199
35763037,164003241,Removed,2025-06-24T04:18:03.786493,164003258
35763037,164003258,Removed,2025-06-24T04:18:08.587590,164003270
35763037,164003270,Removed,2025-06-24T04:18:13.121282,164003258
35763055,164003318,Removed,2025-06-24T04:18:17.370460,164003331
35763055,164003331,Removed,2025-06-24T04:18:23.284750,164003352
35763055,164003352,Removed,2025-06-24T04:18:28.836717,164003357
35763055,164003357,Removed,2025-06-24T04:18:33.245934,164003352
35763099,164003412,Removed,2025-06-24T04:18:37.634584,164003420
35763099,164003420,Removed,2025-06-24T04:18:41.787253,164003443
35763099,164003443,Removed,2025-06-24T04:18:46.067569,164003454
35763099,164003454,Removed,2025-06-24T04:18:50.529149,164003443
35763124,164003487,Removed,2025-06-24T04:18:54.760519,164003496
35763124,164003496,Removed,2025-06-24T04:19:00.248513,164003505
35763124,164003505,Removed,2025-06-24T04:19:04.899175,164003496
35763198,164003704,Removed,2025-06-24T04:19:09.300009,164003711
35763198,164003711,Removed,2025-06-24T04:19:13.668675,164003720
35763198,164003720,Removed,2025-06-24T04:19:17.885975,164003727
35763198,164003727,Removed,2025-06-24T04:19:22.596236,164003720
35763210,164003634,Removed,2025-06-24T04:19:27.229190,164003671
35763210,164003671,Removed,2025-06-24T04:19:31.301057,164003682
35763210,164003682,Removed,2025-06-24T04:19:37.052716,164003671
35763261,164003757,Removed,2025-06-24T04:19:44.598979,164003765
35763261,164003765,Removed,2025-06-24T04:19:49.319326,164003781
35763261,164003781,Removed,2025-06-24T04:19:54.014757,164003790
35763261,164003790,Removed,2025-06-24T04:19:58.156776,164003781
35763288,164003850,Removed,2025-06-24T04:20:02.452417,164003855
35763288,164003855,Removed,2025-06-24T04:20:09.011709,164003850
35763345,164004514,Removed,2025-06-24T04:20:13.423185,164004520
35763345,164004520,Removed,2025-06-24T04:20:18.560699,164004525
35763345,164004525,Removed,2025-06-24T04:20:23.284504,164004531
35763345,164004531,Removed,2025-06-24T04:20:27.916899,164004540
35763345,164004540,Removed,2025-06-24T04:20:32.583151,164004531
35763356,164004445,Removed,2025-06-24T04:20:37.147223,164004453
35763356,164004453,Removed,2025-06-24T04:20:41.950264,164004457
35763356,164004457,Removed,2025-06-24T04:20:47.154059,164004464
35763356,164004464,Removed,2025-06-24T04:20:52.880229,164004471
35763356,164004471,Removed,2025-06-24T04:20:59.549588,164004464
35763368,164004358,Removed,2025-06-24T04:21:04.175678,164004366
35763368,164004366,Removed,2025-06-24T04:21:08.500193,164004374
35763368,164004374,Removed,2025-06-24T04:21:12.949682,164004382
35763368,164004382,Removed,2025-06-24T04:21:17.050267,164004374
35763376,164004331,Removed,2025-06-24T04:21:22.066813,164004341
35763376,164004341,Removed,2025-06-24T04:21:27.918902,164004331
35763382,164004234,Removed,2025-06-24T04:21:33.764872,164004243
35763382,164004243,Removed,2025-06-24T04:21:38.193418,164004251
35763382,164004251,Removed,2025-06-24T04:21:42.247492,164004256
35763382,164004256,Removed,2025-06-24T04:21:50.781558,164004266
35763382,164004266,Removed,2025-06-24T04:21:56.020018,164004256
35763386,164004134,Removed,2025-06-24T04:22:00.831368,164004180
35763386,164004180,Removed,2025-06-24T04:22:05.456256,164004189
35763386,164004189,Removed,2025-06-24T04:22:12.810039,164004200
35763386,164004200,Removed,2025-06-24T04:22:17.773547,164004211
35763386,164004211,Removed,2025-06-24T04:22:22.912704,164004221
35763386,164004221,Removed,2025-06-24T04:22:27.096587,164004211
35763392,164004091,Removed,2025-06-24T04:22:32.823706,164004104
35763392,164004104,Removed,2025-06-24T04:22:38.263293,164004117
35763392,164004117,Removed,2025-06-24T04:22:44.144970,164004104
35763532,164004607,Removed,2025-06-24T04:22:49.129050,164004617
35763532,164004617,Removed,2025-06-24T04:22:54.371580,164004625
35763532,164004625,Removed,2025-06-24T04:22:59.307347,164004632
35763532,164004632,Removed,2025-06-24T04:23:04.146594,164004640
35763532,164004640,Removed,2025-06-24T04:23:08.992233,164004632
35763546,164004655,Removed,2025-06-24T04:23:13.715086,164004660
35763546,164004660,Removed,2025-06-24T04:23:18.011579,164004666
35763546,164004666,Removed,2025-06-24T04:23:22.928539,164004660
35763559,164004683,Removed,2025-06-24T04:23:26.878779,164004690
35763559,164004690,Removed,2025-06-24T04:23:31.129230,164004695
35763559,164004695,Removed,2025-06-24T04:23:35.428296,164004701
35763559,164004701,Removed,2025-06-24T04:23:40.159068,164004695
35763570,164004716,Removed,2025-06-24T04:23:44.505872,164004719
35763570,164004719,Removed,2025-06-24T04:23:48.765010,164004736
35763570,164004736,Removed,2025-06-24T04:23:53.446358,164004719
35763578,164004743,Removed,2025-06-24T04:23:57.729661,164004747
35763578,164004747,Removed,2025-06-24T04:24:02.028904,164004754
35763578,164004754,Removed,2025-06-24T04:24:06.360124,164004759
35763578,164004759,Removed,2025-06-24T04:24:10.687470,164004754
35763589,164004777,Removed,2025-06-24T04:24:15.803924,164004781
35763589,164004781,Removed,2025-06-24T04:24:21.346050,164004791
35763589,164004791,Removed,2025-06-24T04:24:25.914242,164004796
35763589,164004796,Removed,2025-06-24T04:24:30.660791,164004791
35766021,164014272,Removed,2025-06-24T04:24:34.893374,164014291
35766021,164014291,Removed,2025-06-24T04:24:40.336132,164014329
35766021,164014329,Removed,2025-06-24T04:24:45.242465,164014365
35766021,164014365,Removed,2025-06-24T04:24:52.377666,164014329
35766028,164014401,Removed,2025-06-24T04:24:56.994972,164014450
35766028,164014450,Removed,2025-06-24T04:25:01.695801,164014478
35766028,164014478,Removed,2025-06-24T04:25:06.251439,164014504
35766028,164014504,Removed,2025-06-24T04:25:11.373152,164014478
35766038,164014544,Removed,2025-06-24T04:25:16.645831,164014600
35766038,164014600,Removed,2025-06-24T04:25:20.993589,164014628
35766038,164014628,Removed,2025-06-24T04:25:25.393468,164014600
35766041,164014677,Removed,2025-06-24T04:25:30.111097,164014752
35766041,164014752,Removed,2025-06-24T04:25:35.048496,164014754
35766041,164014754,Removed,2025-06-24T04:25:40.408468,164014760
35766041,164014760,Removed,2025-06-24T04:25:46.650869,164014754
35766047,164014845,Removed,2025-06-24T04:25:51.860098,164014876
35766047,164014876,Removed,2025-06-24T04:25:56.663078,164014883
35766047,164014883,Removed,2025-06-24T04:26:01.141751,164014916
35766047,164014916,Removed,2025-06-24T04:26:05.692213,164014883
35766053,164014946,Removed,2025-06-24T04:26:10.025551,164014955
35766053,164014955,Removed,2025-06-24T04:26:14.519477,164015191
35766053,164015191,Removed,2025-06-24T04:26:18.858423,164015198
35766053,164015198,Removed,2025-06-24T04:26:23.489873,164015191
35767158,164015385,Removed,2025-06-24T04:26:27.810753,164015773
35767158,164015773,Removed,2025-06-24T04:26:32.662815,164015799
35767158,164015799,Removed,2025-06-24T04:26:37.582840,164015834
35767158,164015834,Removed,2025-06-24T04:26:42.209557,164015799
35767188,164015853,Removed,2025-06-24T04:26:46.998360,164015876
35767188,164015876,Removed,2025-06-24T04:26:51.076342,164015888
35767188,164015888,Removed,2025-06-24T04:26:55.522567,300913345
35767188,300913345,Removed,2025-06-24T04:27:00.765915,164015888
35767228,164015927,Removed,2025-06-24T04:27:05.324289,164015980
35767228,164015980,Removed,2025-06-24T04:27:11.364087,164015986
35767228,164015986,Removed,2025-06-24T04:27:16.335578,164015994
35767228,164015994,Removed,2025-06-24T04:27:21.206403,164015986
35767240,164016043,Removed,2025-06-24T04:27:25.941513,164016072
35767240,164016072,Removed,2025-06-24T04:27:32.674593,164016083
35767240,164016083,Removed,2025-06-24T04:27:37.595715,164016101
35767240,164016101,Removed,2025-06-24T04:27:42.420911,164016083
35767263,164016181,Removed,2025-06-24T04:27:46.724999,164016188
35767263,164016188,Removed,2025-06-24T04:27:50.996828,164016181
35767269,164016218,Removed,2025-06-24T04:27:56.549506,164016236
35767269,164016236,Removed,2025-06-24T04:28:00.856704,164016259
35767269,164016259,Removed,2025-06-24T04:28:05.419427,164016287
35767269,164016287,Removed,2025-06-24T04:28:09.557766,164016313
35767269,164016313,Removed,2025-06-24T04:28:13.877889,164016287
35767285,164016346,Removed,2025-06-24T04:28:18.273477,164016372
35767285,164016372,Removed,2025-06-24T04:28:23.368378,164016389
35767285,164016389,Removed,2025-06-24T04:28:27.956849,164016372
35767305,164016661,Removed,2025-06-24T04:28:31.905959,164016668
35767305,164016668,Removed,2025-06-24T04:28:36.246457,164016661
